"","Country.Region","Date","Confirmed","Deaths","Recovered","Active"
"39233","Congo (Brazzaville)","20/6/2020",883,27,391,465
"39234","Congo (Kinshasa)","20/6/2020",5672,125,807,4740
"39235","Costa Rica","20/6/2020",2127,12,1014,1101
"39236","Cote d'Ivoire","20/6/2020",7276,52,2992,4232
"39237","Croatia","20/6/2020",2299,107,2142,50
"39238","Cuba","20/6/2020",2309,85,2071,153
"39239","Cyprus","20/6/2020",985,19,824,142
"39240","Czechia","20/6/2020",10448,336,7477,2635
"39241","Denmark","20/6/2020",187,0,187,0
"39242","Greenland","20/6/2020",13,0,13,0
"39243","Denmark","20/6/2020",12391,600,11282,509
"39244","Djibouti","20/6/2020",4565,45,3565,955
"39245","Dominican Republic","20/6/2020",25778,655,14957,10166
"39246","Ecuador","20/6/2020",49731,4156,24446,21129
"39247","Egypt","20/6/2020",53758,2106,14327,37325
"39248","El Salvador","20/6/2020",4475,93,2449,1933
"39249","Equatorial Guinea","20/6/2020",1664,32,515,1117
"39250","Eritrea","20/6/2020",143,0,39,104
"39251","Estonia","20/6/2020",1981,69,1758,154
"39252","Eswatini","20/6/2020",627,5,285,337
"39253","Ethiopia","20/6/2020",4469,72,1122,3275
"39254","Fiji","20/6/2020",18,0,18,0
"39255","Finland","20/6/2020",7142,326,6200,616
"39256","France","20/6/2020",2163,5,890,1268
"39257","France","20/6/2020",60,0,60,0
"39258","France","20/6/2020",174,14,157,3
"39259","France","20/6/2020",2404,31,2066,307
"39260","France","20/6/2020",21,0,21,0
"39261","France","20/6/2020",505,1,460,44
"39262","France","20/6/2020",6,0,6,0
"39263","France","20/6/2020",42,3,36,3
"39264","France","20/6/2020",236,14,98,124
"39265","France","20/6/2020",191740,29568,70641,91531
"39266","Gabon","20/6/2020",4428,34,1750,2644
"39267","Gambia","20/6/2020",37,2,24,11
"39268","Georgia","20/6/2020",898,14,752,132
"39269","Germany","20/6/2020",190670,8895,174609,7166
"39270","Ghana","20/6/2020",13717,85,10074,3558
"39271","Greece","20/6/2020",3256,190,1374,1692
"39272","Guatemala","20/6/2020",12755,514,2558,9683
"39273","Guinea","20/6/2020",4960,27,3630,1303
"39274","Guyana","20/6/2020",183,12,102,69
"39275","Haiti","20/6/2020",5077,88,24,4965
"39276","Holy See","20/6/2020",12,0,12,0
"39277","Honduras","20/6/2020",12306,358,1275,10673
"39278","Hungary","20/6/2020",4086,570,2585,931
"39279","Iceland","20/6/2020",1815,10,1794,11
"39280","India","20/6/2020",410451,13254,227728,169469
"39281","Indonesia","20/6/2020",45029,2429,17883,24717
"39282","Iran","20/6/2020",202584,9507,161384,31693
"39283","Iraq","20/6/2020",29222,1013,13211,14998
"39284","Ireland","20/6/2020",25374,1715,22698,961
"39285","Israel","20/6/2020",20633,305,15586,4742
"39286","Italy","20/6/2020",238275,34610,182453,21212
"39287","Jamaica","20/6/2020",657,10,462,185
"39288","Japan","20/6/2020",17725,955,15948,822
"39289","Jordan","20/6/2020",1015,9,722,284
"39290","Kazakhstan","20/6/2020",17225,118,10671,6436
"39291","Kenya","20/6/2020",4478,121,1586,2771
"39292","South Korea","20/6/2020",12421,280,10868,1273
"39293","Kuwait","20/6/2020",39145,319,30726,8100
"39294","Kyrgyzstan","20/6/2020",2981,35,1981,965
"39295","Latvia","20/6/2020",1111,30,903,178
"39296","Lebanon","20/6/2020",1536,32,1006,498
"39297","Liberia","20/6/2020",601,33,254,314
"39298","Liechtenstein","20/6/2020",82,1,81,0
"39299","Lithuania","20/6/2020",1795,76,1470,249
"39300","Luxembourg","20/6/2020",4105,110,3951,44
"39301","Madagascar","20/6/2020",1503,13,618,872
"39302","Malaysia","20/6/2020",8556,121,8146,289
"39303","Maldives","20/6/2020",2187,8,1788,391
"39304","Malta","20/6/2020",664,9,616,39
"39305","Mauritania","20/6/2020",2813,108,696,2009
"39306","Mauritius","20/6/2020",337,10,326,1
"39307","Mexico","20/6/2020",175202,20781,130854,23567
"39308","Moldova","20/6/2020",13953,464,7745,5744
"39309","Monaco","20/6/2020",99,4,94,1
"39310","Mongolia","20/6/2020",206,0,139,67
"39311","Montenegro","20/6/2020",359,9,315,35
"39312","Morocco","20/6/2020",9839,213,8223,1403
"39313","Namibia","20/6/2020",46,0,19,27
"39314","Nepal","20/6/2020",8605,22,1578,7005
"39315","Netherlands","20/6/2020",101,3,98,0
"39316","Netherlands","20/6/2020",23,1,19,3
"39317","Netherlands","20/6/2020",77,15,62,0
"39318","Netherlands","20/6/2020",49502,6089,0,43413
"39319","New Zealand","20/6/2020",1511,22,1482,7
"39320","Nicaragua","20/6/2020",1823,64,1238,521
"39321","Niger","20/6/2020",1035,67,911,57
"39322","Nigeria","20/6/2020",19808,506,6718,12584
"39323","North Macedonia","20/6/2020",5005,233,1904,2868
"39324","Norway","20/6/2020",8742,244,8138,360
"39325","Oman","20/6/2020",28566,128,14780,13658
"39326","Pakistan","20/6/2020",176617,3501,67892,105224
"39327","Panama","20/6/2020",25222,493,14359,10370
"39328","Papua New Guinea","20/6/2020",8,0,8,0
"39329","Paraguay","20/6/2020",1362,13,791,558
"39330","Peru","20/6/2020",251338,7861,143017,100460
"39331","Philippines","20/6/2020",29400,1150,7650,20600
"39332","Poland","20/6/2020",31620,1346,16181,14093
"39333","Portugal","20/6/2020",38841,1528,24906,12407
"39334","Qatar","20/6/2020",86488,94,66763,19631
"39335","Romania","20/6/2020",23730,1500,16735,5495
"39336","Russia","20/6/2020",576162,7992,334024,234146
"39337","Rwanda","20/6/2020",702,2,357,343
"39338","Saint Lucia","20/6/2020",19,0,18,1
"39339","Saint Vincent and the Grenadines","20/6/2020",29,0,26,3
"39340","San Marino","20/6/2020",696,42,610,44
"39341","Saudi Arabia","20/6/2020",154233,1230,98917,54086
"39342","Senegal","20/6/2020",5783,82,3859,1842
"39343","Serbia","20/6/2020",12803,260,11889,654
"39344","Seychelles","20/6/2020",11,0,11,0
"39345","Singapore","20/6/2020",41833,26,34224,7583
"39346","Slovakia","20/6/2020",1586,28,1447,111
"39347","Slovenia","20/6/2020",1519,109,1359,51
"39348","Somalia","20/6/2020",2755,88,751,1916
"39349","South Africa","20/6/2020",92681,1877,50326,40478
"39350","Spain","20/6/2020",245938,28322,150376,67240
"39351","Sri Lanka","20/6/2020",1950,11,1472,467
"39352","Sudan","20/6/2020",8580,521,3325,4734
"39353","Suriname","20/6/2020",303,8,74,221
"39354","Sweden","20/6/2020",58591,5109,0,53482
"39355","Switzerland","20/6/2020",31243,1956,28900,387
"39356","Taiwan*","20/6/2020",446,7,434,5
"39357","Tanzania","20/6/2020",509,21,183,305
"39358","Thailand","20/6/2020",3147,58,3018,71
"39359","Togo","20/6/2020",561,13,366,182
"39360","Trinidad and Tobago","20/6/2020",123,8,109,6
"39361","Tunisia","20/6/2020",1156,50,1017,89
"39362","Turkey","20/6/2020",186493,4927,158828,22738
"39363","Uganda","20/6/2020",763,0,492,271
"39364","Ukraine","20/6/2020",36615,1004,16974,18637
"39365","United Arab Emirates","20/6/2020",44533,301,31754,12478
"39366","United Kingdom","20/6/2020",146,9,132,5
"39367","United Kingdom","20/6/2020",195,1,143,51
"39368","United Kingdom","20/6/2020",570,48,512,10
"39369","United Kingdom","20/6/2020",176,0,176,0
"39370","United Kingdom","20/6/2020",336,24,312,0
"39371","United Kingdom","20/6/2020",11,1,10,0
"39372","United Kingdom","20/6/2020",277170,42698,0,234472
"39373","Uruguay","20/6/2020",859,25,815,19
"39374","US","20/6/2020",2255328,120349,617460,1517519
"39375","Uzbekistan","20/6/2020",6153,19,4290,1844
"39376","Venezuela","20/6/2020",3789,33,835,2921
"39377","Vietnam","20/6/2020",349,0,327,22
"39378","Zambia","20/6/2020",1430,11,1194,225
"39379","Zimbabwe","20/6/2020",479,4,63,412
"39380","Dominica","20/6/2020",18,0,18,0
"39381","Grenada","20/6/2020",23,0,23,0
"39382","Mozambique","20/6/2020",688,4,0,684
"39383","Syria","20/6/2020",198,7,0,191
"39384","Timor-Leste","20/6/2020",24,0,0,24
"39385","Belize","20/6/2020",22,2,17,3
"39386","Laos","20/6/2020",19,0,19,0
"39387","Libya","20/6/2020",544,10,98,436
"39388","West Bank and Gaza","20/6/2020",784,3,437,344
"39389","Guinea-Bissau","20/6/2020",1541,17,153,1371
"39390","Mali","20/6/2020",1933,109,1255,569
"39391","Saint Kitts and Nevis","20/6/2020",15,0,15,0
"39392","Canada","20/6/2020",5,0,0,5
"39393","Canada","20/6/2020",11,0,0,11
"39394","Kosovo","20/6/2020",1486,33,953,500
"39395","Burma","20/6/2020",287,6,196,85
"39396","United Kingdom","20/6/2020",3,0,3,0
"39397","United Kingdom","20/6/2020",8,1,7,0
"39398","United Kingdom","20/6/2020",12,1,11,0
"39399","Botswana","20/6/2020",89,1,25,63
"39400","Burundi","20/6/2020",104,1,75,28
"39401","Sierra Leone","20/6/2020",1309,53,746,510
"39402","Malawi","20/6/2020",620,8,91,521
"39403","United Kingdom","20/6/2020",13,0,13,0
"39404","France","20/6/2020",1,0,1,0
"39405","South Sudan","20/6/2020",1882,34,122,1726
"39406","Western Sahara","20/6/2020",9,1,8,0
"39407","Sao Tome and Principe","20/6/2020",698,12,203,483
"39408","Yemen","20/6/2020",922,254,328,340
"39409","Comoros","20/6/2020",247,5,159,83
"39410","Tajikistan","20/6/2020",5399,52,3894,1453
"39411","Lesotho","20/6/2020",4,0,2,2
"39412","Afghanistan","21/6/2020",28833,581,8764,19488
"39413","Albania","21/6/2020",1962,44,1134,784
"39414","Algeria","21/6/2020",11771,845,8422,2504
"39415","Andorra","21/6/2020",855,52,792,11
"39416","Angola","21/6/2020",183,9,77,97
"39417","Antigua and Barbuda","21/6/2020",26,3,22,1
"39418","Argentina","21/6/2020",42785,1011,12728,29046
"39419","Armenia","21/6/2020",20268,350,9002,10916
"39420","Australia","21/6/2020",108,3,105,0
"39421","Australia","21/6/2020",3151,48,2771,332
"39422","Australia","21/6/2020",29,0,29,0
"39423","Australia","21/6/2020",1066,6,1053,7
"39424","Australia","21/6/2020",440,4,436,0
"39425","Australia","21/6/2020",228,13,215,0
"39426","Australia","21/6/2020",1847,19,1701,127
"39427","Australia","21/6/2020",605,9,593,3
"39428","Austria","21/6/2020",17341,690,16197,454
"39429","Azerbaijan","21/6/2020",12729,154,6799,5776
"39430","Bahamas","21/6/2020",104,11,77,16
"39431","Bahrain","21/6/2020",21764,63,16419,5282
"39432","Bangladesh","21/6/2020",112306,1464,45077,65765
"39433","Barbados","21/6/2020",97,7,85,5
"39434","Belarus","21/6/2020",58505,346,37666,20493
"39435","Belgium","21/6/2020",60550,9696,16771,34083
"39436","Benin","21/6/2020",765,13,253,499
"39437","Bhutan","21/6/2020",68,0,30,38
"39438","Bolivia","21/6/2020",24388,773,5454,18161
"39439","Bosnia and Herzegovina","21/6/2020",3273,169,2241,863
"39440","Brazil","21/6/2020",1083341,50591,588118,444632
"39441","Brunei","21/6/2020",141,3,138,0
"39442","Bulgaria","21/6/2020",3905,199,2074,1632
"39443","Burkina Faso","21/6/2020",903,53,814,36
"39444","Cabo Verde","21/6/2020",890,8,413,469
"39445","Cambodia","21/6/2020",129,0,127,2
"39446","Cameroon","21/6/2020",11892,303,7710,3879
"39447","Canada","21/6/2020",7704,152,0,7552
"39448","Canada","21/6/2020",2790,168,0,2622
"39449","Canada","21/6/2020",313,7,0,306
"39450","Canada","21/6/2020",164,2,0,162
"39451","Canada","21/6/2020",261,3,0,258
"39452","Canada","21/6/2020",1061,62,0,999
"39453","Canada","21/6/2020",35217,2657,0,32560
"39454","Canada","21/6/2020",27,0,0,27
"39455","Canada","21/6/2020",54766,5417,0,49349
"39456","Canada","21/6/2020",746,13,0,733
"39457","Central African Republic","21/6/2020",2808,23,472,2313
"39458","Chad","21/6/2020",858,74,752,32
"39459","Chile","21/6/2020",242355,4479,200569,37307
"39460","China","21/6/2020",991,6,985,0
"39461","China","21/6/2020",830,9,584,237
"39462","China","21/6/2020",582,6,573,3
"39463","China","21/6/2020",363,1,357,5
"39464","China","21/6/2020",151,2,137,12
"39465","China","21/6/2020",1634,8,1614,12
"39466","China","21/6/2020",254,2,252,0
"39467","China","21/6/2020",147,2,145,0
"39468","China","21/6/2020",171,6,163,2
"39469","China","21/6/2020",346,6,0,340
"39470","China","21/6/2020",947,13,934,0
"39471","China","21/6/2020",1276,22,0,1254
"39472","China","21/6/2020",1131,5,1078,48
"39473","China","21/6/2020",68135,4512,63623,0
"39474","China","21/6/2020",1019,4,1015,0
"39475","China","21/6/2020",238,1,235,2
"39476","China","21/6/2020",653,0,653,0
"39477","China","21/6/2020",932,1,931,0
"39478","China","21/6/2020",155,2,153,0
"39479","China","21/6/2020",154,2,147,5
"39480","China","21/6/2020",45,0,45,0
"39481","China","21/6/2020",75,0,75,0
"39482","China","21/6/2020",18,0,18,0
"39483","China","21/6/2020",317,3,306,8
"39484","China","21/6/2020",792,7,785,0
"39485","China","21/6/2020",701,7,668,26
"39486","China","21/6/2020",198,0,198,0
"39487","China","21/6/2020",589,3,570,16
"39488","China","21/6/2020",197,3,191,3
"39489","China","21/6/2020",1,0,1,0
"39490","China","21/6/2020",76,3,73,0
"39491","China","21/6/2020",185,2,183,0
"39492","China","21/6/2020",1269,1,1267,1
"39493","Colombia","21/6/2020",68652,2237,27412,39003
"39494","Congo (Brazzaville)","21/6/2020",883,27,391,465
"39495","Congo (Kinshasa)","21/6/2020",5826,130,841,4855
"39496","Costa Rica","21/6/2020",2213,12,1032,1169
"39497","Cote d'Ivoire","21/6/2020",7492,54,3068,4370
"39498","Croatia","21/6/2020",2317,107,2142,68
"39499","Cuba","21/6/2020",2312,85,2103,124
"39500","Cyprus","21/6/2020",986,19,824,143
"39501","Czechia","21/6/2020",10498,336,7499,2663
"39502","Denmark","21/6/2020",187,0,187,0
"39503","Greenland","21/6/2020",13,0,13,0
"39504","Denmark","21/6/2020",12391,600,11282,509
"39505","Djibouti","21/6/2020",4582,45,3859,678
"39506","Dominican Republic","21/6/2020",26677,662,15138,10877
"39507","Ecuador","21/6/2020",50640,4223,24991,21426
"39508","Egypt","21/6/2020",55233,2193,14736,38304
"39509","El Salvador","21/6/2020",4626,98,2535,1993
"39510","Equatorial Guinea","21/6/2020",1664,32,515,1117
"39511","Eritrea","21/6/2020",143,0,39,104
"39512","Estonia","21/6/2020",1981,69,1764,148
"39513","Eswatini","21/6/2020",635,5,285,345
"39514","Ethiopia","21/6/2020",4532,74,1213,3245
"39515","Fiji","21/6/2020",18,0,18,0
"39516","Finland","21/6/2020",7143,326,6200,617
"39517","France","21/6/2020",2441,6,930,1505
"39518","France","21/6/2020",60,0,60,0
"39519","France","21/6/2020",174,14,157,3
"39520","France","21/6/2020",2404,31,2066,307
"39521","France","21/6/2020",21,0,21,0
"39522","France","21/6/2020",506,1,460,45
"39523","France","21/6/2020",6,0,6,0
"39524","France","21/6/2020",42,3,36,3
"39525","France","21/6/2020",236,14,98,124
"39526","France","21/6/2020",191745,29574,70661,91510
"39527","Gabon","21/6/2020",4428,34,1750,2644
"39528","Gambia","21/6/2020",37,2,24,11
"39529","Georgia","21/6/2020",906,14,755,137
"39530","Germany","21/6/2020",191272,8895,174740,7637
"39531","Ghana","21/6/2020",14154,85,10473,3596
"39532","Greece","21/6/2020",3266,190,1374,1702
"39533","Guatemala","21/6/2020",13145,531,2711,9903
"39534","Guinea","21/6/2020",4988,27,3669,1292
"39535","Guyana","21/6/2020",184,12,103,69
"39536","Haiti","21/6/2020",5077,88,24,4965
"39537","Holy See","21/6/2020",12,0,12,0
"39538","Honduras","21/6/2020",12769,363,1293,11113
"39539","Hungary","21/6/2020",4094,570,2589,935
"39540","Iceland","21/6/2020",1815,10,1797,8
"39541","India","21/6/2020",425282,13699,237196,174387
"39542","Indonesia","21/6/2020",45891,2465,18404,25022
"39543","Iran","21/6/2020",204952,9623,163591,31738
"39544","Iraq","21/6/2020",30868,1100,13935,15833
"39545","Ireland","21/6/2020",25379,1715,22698,966
"39546","Israel","21/6/2020",20778,306,15694,4778
"39547","Italy","21/6/2020",238499,34634,182893,20972
"39548","Jamaica","21/6/2020",659,10,516,133
"39549","Japan","21/6/2020",17780,955,15948,877
"39550","Jordan","21/6/2020",1033,9,739,285
"39551","Kazakhstan","21/6/2020",17732,120,10897,6715
"39552","Kenya","21/6/2020",4738,123,1607,3008
"39553","South Korea","21/6/2020",12438,280,10881,1277
"39554","Kuwait","21/6/2020",39650,326,31240,8084
"39555","Kyrgyzstan","21/6/2020",3356,40,2021,1295
"39556","Latvia","21/6/2020",1111,30,903,178
"39557","Lebanon","21/6/2020",1587,32,1068,487
"39558","Liberia","21/6/2020",626,34,254,338
"39559","Liechtenstein","21/6/2020",82,1,81,0
"39560","Lithuania","21/6/2020",1798,76,1475,247
"39561","Luxembourg","21/6/2020",4120,110,3956,54
"39562","Madagascar","21/6/2020",1596,14,655,927
"39563","Malaysia","21/6/2020",8572,121,8156,295
"39564","Maldives","21/6/2020",2203,8,1803,392
"39565","Malta","21/6/2020",665,9,616,40
"39566","Mauritania","21/6/2020",2984,111,811,2062
"39567","Mauritius","21/6/2020",337,10,326,1
"39568","Mexico","21/6/2020",180545,21825,134495,24225
"39569","Moldova","21/6/2020",14200,473,7896,5831
"39570","Monaco","21/6/2020",100,4,94,2
"39571","Mongolia","21/6/2020",213,0,153,60
"39572","Montenegro","21/6/2020",362,9,315,38
"39573","Morocco","21/6/2020",9977,214,8284,1479
"39574","Namibia","21/6/2020",55,0,19,36
"39575","Nepal","21/6/2020",9026,23,1772,7231
"39576","Netherlands","21/6/2020",101,3,98,0
"39577","Netherlands","21/6/2020",23,1,19,3
"39578","Netherlands","21/6/2020",77,15,62,0
"39579","Netherlands","21/6/2020",49593,6090,0,43503
"39580","New Zealand","21/6/2020",1513,22,1482,9
"39581","Nicaragua","21/6/2020",1823,64,1238,521
"39582","Niger","21/6/2020",1036,67,911,58
"39583","Nigeria","21/6/2020",20244,518,6879,12847
"39584","North Macedonia","21/6/2020",5106,238,1926,2942
"39585","Norway","21/6/2020",8745,244,8138,363
"39586","Oman","21/6/2020",29471,131,15552,13788
"39587","Pakistan","21/6/2020",181088,3590,71458,106040
"39588","Panama","21/6/2020",26030,501,14359,11170
"39589","Papua New Guinea","21/6/2020",8,0,8,0
"39590","Paraguay","21/6/2020",1379,13,871,495
"39591","Peru","21/6/2020",254936,8045,141967,104924
"39592","Philippines","21/6/2020",30052,1169,7893,20990
"39593","Poland","21/6/2020",31931,1356,16683,13892
"39594","Portugal","21/6/2020",39133,1530,25376,12227
"39595","Qatar","21/6/2020",87369,98,68319,18952
"39596","Romania","21/6/2020",24045,1512,16911,5622
"39597","Russia","21/6/2020",583879,8101,339142,236636
"39598","Rwanda","21/6/2020",728,2,359,367
"39599","Saint Lucia","21/6/2020",19,0,18,1
"39600","Saint Vincent and the Grenadines","21/6/2020",29,0,26,3
"39601","San Marino","21/6/2020",696,42,610,44
"39602","Saudi Arabia","21/6/2020",157612,1267,101130,55215
"39603","Senegal","21/6/2020",5888,84,3919,1885
"39604","Serbia","21/6/2020",12894,261,11947,686
"39605","Seychelles","21/6/2020",11,0,11,0
"39606","Singapore","21/6/2020",42095,26,34942,7127
"39607","Slovakia","21/6/2020",1587,28,1447,112
"39608","Slovenia","21/6/2020",1520,109,1376,35
"39609","Somalia","21/6/2020",2779,90,782,1907
"39610","South Africa","21/6/2020",97302,1930,51608,43764
"39611","Spain","21/6/2020",246272,28323,150376,67573
"39612","Sri Lanka","21/6/2020",1950,11,1498,441
"39613","Sudan","21/6/2020",8580,521,3325,4734
"39614","Suriname","21/6/2020",314,8,106,200
"39615","Sweden","21/6/2020",58848,5111,0,53737
"39616","Switzerland","21/6/2020",31292,1956,29000,336
"39617","Taiwan*","21/6/2020",446,7,434,5
"39618","Tanzania","21/6/2020",509,21,183,305
"39619","Thailand","21/6/2020",3148,58,3018,72
"39620","Togo","21/6/2020",569,13,375,181
"39621","Trinidad and Tobago","21/6/2020",123,8,109,6
"39622","Tunisia","21/6/2020",1157,50,1020,87
"39623","Turkey","21/6/2020",187685,4950,160240,22495
"39624","Uganda","21/6/2020",770,0,578,192
"39625","Ukraine","21/6/2020",37361,1012,17078,19271
"39626","United Arab Emirates","21/6/2020",44925,302,32415,12208
"39627","United Kingdom","21/6/2020",146,9,132,5
"39628","United Kingdom","21/6/2020",195,1,143,51
"39629","United Kingdom","21/6/2020",570,48,512,10
"39630","United Kingdom","21/6/2020",176,0,176,0
"39631","United Kingdom","21/6/2020",336,24,312,0
"39632","United Kingdom","21/6/2020",11,1,10,0
"39633","United Kingdom","21/6/2020",277792,42741,0,235051
"39634","Uruguay","21/6/2020",876,25,814,37
"39635","US","21/6/2020",2281767,120604,622133,1539030
"39636","Uzbekistan","21/6/2020",6315,19,4377,1919
"39637","Venezuela","21/6/2020",3917,33,835,3049
"39638","Vietnam","21/6/2020",349,0,327,22
"39639","Zambia","21/6/2020",1430,11,1194,225
"39640","Zimbabwe","21/6/2020",489,6,64,419
"39641","Dominica","21/6/2020",18,0,18,0
"39642","Grenada","21/6/2020",23,0,23,0
"39643","Mozambique","21/6/2020",733,5,0,728
"39644","Syria","21/6/2020",204,7,0,197
"39645","Timor-Leste","21/6/2020",24,0,0,24
"39646","Belize","21/6/2020",22,2,17,3
"39647","Laos","21/6/2020",19,0,19,0
"39648","Libya","21/6/2020",571,10,103,458
"39649","West Bank and Gaza","21/6/2020",833,3,439,391
"39650","Guinea-Bissau","21/6/2020",1541,17,153,1371
"39651","Mali","21/6/2020",1933,109,1255,569
"39652","Saint Kitts and Nevis","21/6/2020",15,0,15,0
"39653","Canada","21/6/2020",5,0,0,5
"39654","Canada","21/6/2020",11,0,0,11
"39655","Kosovo","21/6/2020",1486,33,953,500
"39656","Burma","21/6/2020",290,6,200,84
"39657","United Kingdom","21/6/2020",3,0,3,0
"39658","United Kingdom","21/6/2020",8,1,7,0
"39659","United Kingdom","21/6/2020",14,1,11,2
"39660","Botswana","21/6/2020",89,1,25,63
"39661","Burundi","21/6/2020",144,1,93,50
"39662","Sierra Leone","21/6/2020",1327,55,788,484
"39663","Malawi","21/6/2020",730,11,258,461
"39664","United Kingdom","21/6/2020",13,0,13,0
"39665","France","21/6/2020",1,0,1,0
"39666","South Sudan","21/6/2020",1892,34,169,1689
"39667","Western Sahara","21/6/2020",9,1,8,0
"39668","Sao Tome and Principe","21/6/2020",698,12,203,483
"39669","Yemen","21/6/2020",941,256,347,338
"39670","Comoros","21/6/2020",247,5,159,83
"39671","Tajikistan","21/6/2020",5457,52,3995,1410
"39672","Lesotho","21/6/2020",4,0,2,2
"39673","Afghanistan","22/6/2020",29157,598,8841,19718
"39674","Albania","22/6/2020",1995,44,1159,792
"39675","Algeria","22/6/2020",11920,852,8559,2509
"39676","Andorra","22/6/2020",855,52,796,7
"39677","Angola","22/6/2020",186,10,77,99
"39678","Antigua and Barbuda","22/6/2020",26,3,22,1
"39679","Argentina","22/6/2020",44931,1043,13153,30735
"39680","Armenia","22/6/2020",20588,360,9131,11097
"39681","Australia","22/6/2020",108,3,105,0
"39682","Australia","22/6/2020",3150,48,2771,331
"39683","Australia","22/6/2020",29,0,29,0
"39684","Australia","22/6/2020",1066,6,1053,7
"39685","Australia","22/6/2020",440,4,436,0
"39686","Australia","22/6/2020",228,13,215,0
"39687","Australia","22/6/2020",1864,19,1712,133
"39688","Australia","22/6/2020",607,9,594,4
"39689","Austria","22/6/2020",17380,690,16241,449
"39690","Azerbaijan","22/6/2020",13207,161,7168,5878
"39691","Bahamas","22/6/2020",104,11,77,16
"39692","Bahrain","22/6/2020",22407,65,16862,5480
"39693","Bangladesh","22/6/2020",115786,1502,46755,67529
"39694","Barbados","22/6/2020",97,7,85,5
"39695","Belarus","22/6/2020",59023,351,37923,20749
"39696","Belgium","22/6/2020",60550,9696,16771,34083
"39697","Benin","22/6/2020",807,13,253,541
"39698","Bhutan","22/6/2020",68,0,32,36
"39699","Bolivia","22/6/2020",25493,820,5857,18816
"39700","Bosnia and Herzegovina","22/6/2020",3525,171,2270,1084
"39701","Brazil","22/6/2020",1106470,51271,601736,453463
"39702","Brunei","22/6/2020",141,3,138,0
"39703","Bulgaria","22/6/2020",3984,207,2171,1606
"39704","Burkina Faso","22/6/2020",903,53,814,36
"39705","Cabo Verde","22/6/2020",944,8,419,517
"39706","Cambodia","22/6/2020",130,0,127,3
"39707","Cameroon","22/6/2020",12041,308,7740,3993
"39708","Canada","22/6/2020",7736,153,0,7583
"39709","Canada","22/6/2020",2822,169,0,2653
"39710","Canada","22/6/2020",314,7,0,307
"39711","Canada","22/6/2020",164,2,0,162
"39712","Canada","22/6/2020",261,3,0,258
"39713","Canada","22/6/2020",1061,63,0,998
"39714","Canada","22/6/2020",35418,2666,0,32752
"39715","Canada","22/6/2020",27,0,0,27
"39716","Canada","22/6/2020",54835,5417,0,49418
"39717","Canada","22/6/2020",751,13,0,738
"39718","Central African Republic","22/6/2020",2963,30,495,2438
"39719","Chad","22/6/2020",858,74,755,29
"39720","Chile","22/6/2020",246963,4502,205397,37064
"39721","China","22/6/2020",991,6,985,0
"39722","China","22/6/2020",843,9,584,250
"39723","China","22/6/2020",582,6,573,3
"39724","China","22/6/2020",363,1,357,5
"39725","China","22/6/2020",158,2,137,19
"39726","China","22/6/2020",1634,8,1619,7
"39727","China","22/6/2020",254,2,252,0
"39728","China","22/6/2020",147,2,145,0
"39729","China","22/6/2020",171,6,163,2
"39730","China","22/6/2020",346,6,0,340
"39731","China","22/6/2020",947,13,934,0
"39732","China","22/6/2020",1276,22,0,1254
"39733","China","22/6/2020",1161,5,1078,78
"39734","China","22/6/2020",68135,4512,63623,0
"39735","China","22/6/2020",1019,4,1015,0
"39736","China","22/6/2020",238,1,236,1
"39737","China","22/6/2020",654,0,653,1
"39738","China","22/6/2020",932,1,931,0
"39739","China","22/6/2020",155,2,153,0
"39740","China","22/6/2020",154,2,147,5
"39741","China","22/6/2020",45,0,45,0
"39742","China","22/6/2020",75,0,75,0
"39743","China","22/6/2020",18,0,18,0
"39744","China","22/6/2020",317,3,307,7
"39745","China","22/6/2020",792,7,785,0
"39746","China","22/6/2020",701,7,669,25
"39747","China","22/6/2020",198,0,198,0
"39748","China","22/6/2020",589,3,572,14
"39749","China","22/6/2020",198,3,192,3
"39750","China","22/6/2020",1,0,1,0
"39751","China","22/6/2020",76,3,73,0
"39752","China","22/6/2020",185,2,183,0
"39753","China","22/6/2020",1269,1,1267,1
"39754","Colombia","22/6/2020",71183,2310,29024,39849
"39755","Congo (Brazzaville)","22/6/2020",1087,37,456,594
"39756","Congo (Kinshasa)","22/6/2020",5924,135,856,4933
"39757","Costa Rica","22/6/2020",2277,12,1043,1222
"39758","Cote d'Ivoire","22/6/2020",7677,56,3493,4128
"39759","Croatia","22/6/2020",2336,107,2142,87
"39760","Cuba","22/6/2020",2315,85,2113,117
"39761","Cyprus","22/6/2020",988,19,824,145
"39762","Czechia","22/6/2020",10523,336,7537,2650
"39763","Denmark","22/6/2020",187,0,187,0
"39764","Greenland","22/6/2020",13,0,13,0
"39765","Denmark","22/6/2020",12527,602,11347,578
"39766","Djibouti","22/6/2020",4599,48,3952,599
"39767","Dominican Republic","22/6/2020",27370,669,15338,11363
"39768","Ecuador","22/6/2020",50640,4223,24991,21426
"39769","Egypt","22/6/2020",56809,2278,15133,39398
"39770","El Salvador","22/6/2020",4808,107,2655,2046
"39771","Equatorial Guinea","22/6/2020",1664,32,515,1117
"39772","Eritrea","22/6/2020",143,0,39,104
"39773","Estonia","22/6/2020",1981,69,1765,147
"39774","Eswatini","22/6/2020",643,6,291,346
"39775","Ethiopia","22/6/2020",4663,75,1297,3291
"39776","Fiji","22/6/2020",18,0,18,0
